mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_features,param_model__n_estimators,params,split0_test_RMSE,split1_test_RMSE,split2_test_RMSE,split3_test_RMSE,split4_test_RMSE,mean_test_RMSE,std_test_RMSE,rank_test_RMSE,split0_train_RMSE,split1_train_RMSE,split2_train_RMSE,split3_train_RMSE,split4_train_RMSE,mean_train_RMSE,std_train_RMSE,split0_test_MAE,split1_test_MAE,split2_test_MAE,split3_test_MAE,split4_test_MAE,mean_test_MAE,std_test_MAE,rank_test_MAE,split0_train_MAE,split1_train_MAE,split2_train_MAE,split3_train_MAE,split4_train_MAE,mean_train_MAE,std_train_MAE,split0_test_R2,split1_test_R2,split2_test_R2,split3_test_R2,split4_test_R2,mean_test_R2,std_test_R2,rank_test_R2,split0_train_R2,split1_train_R2,split2_train_R2,split3_train_R2,split4_train_R2,mean_train_R2,std_train_R2,RMSE_CV,R2_CV
0.11333041191101074,0.004088434883150175,0.0251312255859375,0.0006843344719096702,1.0,50,"{'model__max_features': 1.0, 'model__n_estimators': 50}",-15.328155105824699,-14.979842978729621,-15.464956184433724,-15.485914884343243,-15.457611199418908,-15.34329607055004,0.19001929207999535,1,-14.679048089272056,-14.771569254118736,-14.653581101797462,-14.63763031402407,-14.642574729552896,-14.676880697753043,0.049459040713160145,-12.278791177183749,-11.915762310759929,-12.236605043010846,-12.333735436498646,-12.284803546878257,-12.209939502866288,0.150280991953629,1,-11.675879664426501,-11.752349315976486,-11.659384543160082,-11.647642738776694,-11.641996390946474,-11.675450530657248,0.04016011963798294,0.378011386617108,0.3597890256779551,0.3318650793671285,0.3702371744029245,0.3431783209699546,0.3566161974070141,0.017009093698711574,1,0.40759012069505796,0.41072731096919757,0.41753647965993024,0.40931185340690546,0.4160420854646083,0.4122415700391399,0.003872781596429508,15.34329607055004,0.3566161974070141
0.16440882682800292,0.01519147696996309,0.03799705505371094,0.002188775482365853,1.0,75,"{'model__max_features': 1.0, 'model__n_estimators': 75}",-15.336274644625432,-14.976733674271095,-15.471736621504403,-15.496249816451343,-15.460943405027121,-15.34838763237588,0.19391770914638415,2,-14.677051111247565,-14.775688389705508,-14.642459777472467,-14.638606551539263,-14.63838049555965,-14.67443726510489,0.052659496398066004,-12.29182449593874,-11.912397335551752,-12.243299254591166,-12.340393278303104,-12.2916540967567,-12.215913692228293,0.15483305470317452,2,-11.672886662380769,-11.757837515161004,-11.654800792172002,-11.64480179934976,-11.63987837276713,-11.674041028366133,0.043394446648954976,0.3773522599000221,0.3600547700182968,0.3312790783661489,0.3693963163815156,0.34289510763769293,0.3561955064607353,0.016938078472523075,2,0.4077512958655427,0.4103986211063566,0.41842026465753523,0.4092330604403345,0.4163765765493106,0.4124359637238159,0.004187976944357677,15.34838763237588,0.3561955064607353
0.07563982009887696,0.004020452211245735,0.025011825561523437,0.001884103019114565,1.0,25,"{'model__max_features': 1.0, 'model__n_estimators': 25}",-15.331233286081321,-14.999627038912905,-15.472051302902628,-15.489990846749818,-15.465056688279857,-15.351591832585305,0.1848419492373061,3,-14.690656506200684,-14.787003223894612,-14.670112254441923,-14.656601874320629,-14.648264683731263,-14.690527708517823,0.05032187975676225,-12.301154945313263,-11.930066823799432,-12.247033976114276,-12.341712252307211,-12.285666822200623,-12.221126963946961,0.14865924884515527,3,-11.6801185459498,-11.761761212287979,-11.667548513765698,-11.660946587484636,-11.649367811781094,-11.68394853425384,0.04015808328886112,0.3777615476378715,0.3580968401836686,0.33125187570883774,0.36990561796214516,0.3425454241782583,0.35591226113415625,0.017115984816488048,3,0.4066527765260002,0.4094952728501208,0.41622154857712323,0.4077797013205693,0.415588157187714,0.4111474912923055,0.003993491375453858,15.351591832585305,0.35591226113415625
0.12784671783447266,0.010908197705009766,0.03456392288208008,0.0064625577884916165,0.5,75,"{'model__max_features': 0.5, 'model__n_estimators': 75}",-15.37167614607209,-14.975949113086104,-15.47983573300638,-15.572706476459203,-15.494740151620169,-15.378981524048788,0.21146606410574023,4,-14.795027672690258,-14.889466418927103,-14.761453194719449,-14.755341747190034,-14.748660854238983,-14.789989977553166,0.05223769718590404,-12.313502058932563,-11.913032703287724,-12.253170538174963,-12.380931332960603,-12.339258776981014,-12.239979082067373,0.1686401921799765,4,-11.766063163499984,-11.837882600519615,-11.744230029031792,-11.739988558318105,-11.718738792270123,-11.761380628727924,0.04109639347377738,0.374474363346324,0.36012181575045277,0.3305787739296866,0.3631583178044404,0.3400191796075436,0.35367049008768947,0.016025138084261342,4,0.3981918435896583,0.4012833819121766,0.40892932414093874,0.3997733803747663,0.4075498294280804,0.40314555188912404,0.004294837034452016,15.378981524048788,0.35367049008768947
0.10907516479492188,0.010454924544719751,0.032890939712524415,0.010432487112114926,0.5,50,"{'model__max_features': 0.5, 'model__n_estimators': 50}",-15.386636012677602,-14.984141321949313,-15.47041043602693,-15.554471908792877,-15.501778656895711,-15.379487667268487,0.20503236447150913,5,-14.802478767293241,-14.898427927560656,-14.764098117941753,-14.757385174780788,-14.750359145423216,-14.79454982659993,0.05498156448779403,-12.326344658042808,-11.908397672941947,-12.25093931944582,-12.369289456328952,-12.346068914282553,-12.240208004208416,0.17058800295386853,5,-11.774899872195093,-11.846293841063398,-11.746134334028957,-11.742968733971345,-11.718224393328937,-11.765704234917546,0.044121341196810944,0.3732562354680673,0.3594215663775524,0.3313937144910557,0.3646488402163157,0.3394194491825825,0.3536279611471147,0.01572601873616715,5,0.39758552385067725,0.4005624670551471,0.40871749179713046,0.3996071213229644,0.4074133816732105,0.4027771971398259,0.0044427286484116256,15.379487667268487,0.3536279611471147
0.08003110885620117,0.009087088012604945,0.029102897644042967,0.0022619502007589234,0.5,25,"{'model__max_features': 0.5, 'model__n_estimators': 25}",-15.397174757905463,-15.030212337690823,-15.46592786513166,-15.532837102768767,-15.513100893831814,-15.387850591465707,0.18482253542719604,6,-14.808853448729684,-14.905222171009601,-14.774330634272504,-14.778948407893456,-14.742081974000126,-14.801887327181074,0.055837017129741484,-12.340811744849583,-11.954660340830078,-12.238725781835067,-12.35277405818412,-12.330721041419714,-12.243538593423711,0.14997935855660813,6,-11.781198546998901,-11.84590889542915,-11.76182742945588,-11.757850534967561,-11.713217345127921,-11.772000550395882,0.04314215375922366,0.3723973921367223,0.3554763995272133,0.33178111738318583,0.3664150383480159,0.33845414306694166,0.3529048180924158,0.015646931108996287,6,0.3970665530311409,0.40001561027148513,0.40789761041883477,0.39785127230448925,0.4080782556290946,0.40218186033100894,0.004838393893135893,15.387850591465707,0.3529048180924158
